locus	chromosome	cM
238122361	4	148.8041288
238122538	4	148.8041335
238122610	4	148.8041354
238123030	4	148.8041466
238123531	4	148.8041599
238124354	4	148.8041818
238160391	4	148.8051395
238162551	4	148.8051969
238163518	4	148.8052226
238164048	4	148.8052366
238164758	4	148.8052555
238165544	4	148.8052764
238165939	4	148.8052869
238168577	4	148.805357
238217287	4	148.8066515
238217469	4	148.8066563
238217503	4	148.8066572
238217801	4	148.8066651
238217985	4	148.80667
238218145	4	148.8066743
238218434	4	148.806682
238218482	4	148.8066832
238218494	4	148.8066835
238218775	4	148.806691
238218783	4	148.8066912
238218787	4	148.8066913
238218792	4	148.8066915
238218828	4	148.8066924
238219007	4	148.8066972
238219064	4	148.8066987
238219542	4	148.8067114
238219556	4	148.8067118
238219644	4	148.8067141
238219672	4	148.8067149
238222104	4	148.8067795
238223025	4	148.806804
238223040	4	148.8068044
238224250	4	148.8068365
238224701	4	148.8068485
238225114	4	148.8068595
238225123	4	148.8068597
238225369	4	148.8068663
238225655	4	148.8068739
238225986	4	148.8068826
238226008	4	148.8068832
238226042	4	148.8068841
238226268	4	148.8068901
238227695	4	148.8069281
238228835	4	148.8069584
238229051	4	148.8069641
238229070	4	148.8069646
238229136	4	148.8069664
238231703	4	148.8070346
238232103	4	148.8070452
238275735	4	148.8082047
238275753	4	148.8082052
238276028	4	148.8082125
238276223	4	148.8082177
238276265	4	148.8082188
238276277	4	148.8082191
238276502	4	148.8082251
238277058	4	148.8082399
238277150	4	148.8082423
238277188	4	148.8082433
238277289	4	148.808246
238280727	4	148.8083374
238281200	4	148.80835
238284173	4	148.808429
238294466	4	148.8087025
238296138	4	148.8087469
238296222	4	148.8087492
238296363	4	148.8087529
238296683	4	148.8087614
238298173	4	148.808801
238299226	4	148.808829
238299358	4	148.8088325
238299637	4	148.8088399
238300073	4	148.8088515
238300397	4	148.8088601
238300570	4	148.8088647
238305179	4	148.8089872
238309229	4	148.8090948
238310298	4	148.8091232
238310397	4	148.8091259
238311225	4	148.8091479
238311313	4	148.8091502
238315099	4	148.8092508
238315969	4	148.8092739
238316141	4	148.8092785
238316995	4	148.8093012
238317132	4	148.8093049
238319150	4	148.8093585
238319258	4	148.8093614
238319565	4	148.8093695
238321329	4	149.8087629
238325779	4	149.8087816
238325834	4	149.8087818
238326062	4	149.8087828
238326063	4	149.8087828
238326154	4	149.8087832
238326835	4	149.8087861
238327077	4	149.8087871
238327867	4	149.8087904
238328263	4	149.8087921
238329214	4	149.8087961
238329295	4	149.8087964
238329460	4	149.8087971
238329705	4	149.8087982
238329892	4	149.8087989
238331211	4	149.8088045
238331393	4	149.8088053
238331441	4	149.8088055
238332100	4	149.8088083
238333065	4	149.8088123
238333514	4	149.8088142
238334919	4	149.8088201
238344685	4	149.8088613
238356028	4	149.8089091
238356244	4	149.80891
238356769	4	149.8089123
238356859	4	149.8089126
238356972	4	149.8089131
238357035	4	149.8089134
238357199	4	149.8089141
238357361	4	149.8089147
238357540	4	149.8089155
238357546	4	149.8089155
238358136	4	149.808918
238358270	4	149.8089186
238359070	4	149.808922
238359147	4	149.8089223
238359170	4	149.8089224
238359221	4	149.8089226
238359238	4	149.8089227
238359274	4	149.8089228
238359384	4	149.8089233
238359925	4	149.8089256
238360360	4	149.8089274
238360412	4	149.8089276
238361417	4	149.8089318
238361596	4	149.8089326
238361788	4	149.8089334
238361928	4	149.808934
238361977	4	149.8089342
238361987	4	149.8089342
238362007	4	149.8089343
238362782	4	149.8089376
238362901	4	149.8089381
238362957	4	149.8089383
238363290	4	149.8089397
238363416	4	149.8089403
238371560	4	149.8089746
238372271	4	149.8089776
238376619	4	149.8089959
238377159	4	149.8089982
238383543	4	149.8090251
238386416	4	149.8090372
238386865	4	149.8090391
238392198	4	149.8090616
238406121	4	149.8091203
238421781	4	149.8091863
238421822	4	149.8091865
238421991	4	149.8091872
238422036	4	149.8091874
238422882	4	149.809191
238423408	4	149.8091932
238423424	4	149.8091932
238423601	4	149.809194
238424245	4	149.8091967
238424368	4	149.8091972
238424687	4	149.8091986
238424965	4	149.8091997
238425203	4	149.8092007
238425624	4	149.8092025
238425775	4	149.8092032
238426791	4	149.8092074
238427474	4	149.8092103
238427514	4	149.8092105
238428592	4	149.809215
238428722	4	149.8092156
238428876	4	149.8092162
238428987	4	149.8092167
238429080	4	149.8092171
238429273	4	149.8092179
238429722	4	149.8092198
238430385	4	149.8092226
238430432	4	149.8092228
238430991	4	149.8092251
238432440	4	149.8092312
238432464	4	149.8092313
238434728	4	149.8092409
238434883	4	149.8092415
238435094	4	149.8092424
238435260	4	149.8092431
238435346	4	149.8092435
238435439	4	149.8092439
238435457	4	149.809244
238435832	4	149.8092455
238435924	4	149.8092459
238435996	4	149.8092462
238436123	4	149.8092468
238436256	4	149.8092473
238436511	4	149.8092484
238436638	4	149.8092489
238436869	4	149.8092499
238437043	4	149.8092507
238437398	4	149.8092521
238437499	4	149.8092526
238437613	4	149.8092531
238437857	4	149.8092541
238437916	4	149.8092543
238437924	4	149.8092544
238466080	4	149.8093731
238469713	4	149.8093884
238471063	4	149.8093941
238471300	4	151.3054316
238471583	4	151.3054334
238471954	4	151.3054357
238472225	4	151.3054374
238473345	4	151.3054445
238474180	4	151.3054497
238478250	4	151.3054754
238478587	4	151.3054775
238478590	4	151.3054775
238478855	4	151.3054792
238479009	4	151.3054802
238479052	4	151.3054805
238479405	4	151.3054827
238479531	4	151.3054835
238480249	4	151.305488
238480279	4	151.3054882
238481359	4	151.305495
238481451	4	151.3054956
238481583	4	151.3054964
238482469	4	151.305502
238487633	4	151.3055346
238494589	4	151.3055784
238512794	4	151.3056933
238544958	4	151.3058961
238559930	4	151.3059905
238591377	4	151.3061889
238592346	4	151.306195
238637655	4	151.3064807
238698515	4	151.3068645
238702518	4	151.3068898
238738292	4	151.3071154
238738315	4	151.3071155
238738649	4	151.3071176
238738885	4	151.3071191
238738898	4	151.3071192
238738973	4	151.3071197
238739041	4	151.3071201
238739370	4	151.3071222
238739752	4	151.3071246
238739978	4	151.307126
238740824	4	151.3071314
238744180	4	151.3071525
238744535	4	151.3071548
238744583	4	151.3071551
238744641	4	151.3071554
238745070	4	151.3071581
238745377	4	151.3071601
238746986	4	151.3071702
238747709	4	151.3071748
238750709	4	151.3071937
238750736	4	151.3071939
238752783	4	151.3072068
238753712	4	151.3072126
238753797	4	151.3072132
238755535	4	151.3072241
238757204	4	151.3072347
238757708	4	151.3072378
238758475	4	151.3072427
238758496	4	151.3072428
238758913	4	151.3072454
238759313	4	151.307248
238760002	4	151.3072523
238760520	4	151.3072556
238760792	4	151.3072573
238760983	4	151.3072585
238761114	4	151.3072593
238761512	4	151.3072618
238761602	4	151.3072624
238761759	4	151.3072634
238761872	4	151.3072641
238762571	4	151.3072685
238762616	4	151.3072688
238762676	4	151.3072692
238762692	4	151.3072693
238763301	4	151.3072731
238763408	4	151.3072738
238764858	4	151.3072829
238765942	4	151.3072898
238768005	4	151.3073028
238795380	4	151.3074754
238814730	4	151.3075975
238820437	4	151.3076335
238820929	4	151.3076366
238876095	4	151.3079845
238877441	4	151.307993
238877454	4	151.307993
238878021	4	151.3079966
238878372	4	151.3079988
238880680	4	151.3080134
238885689	4	151.308045
238897255	4	151.3081179
238931796	4	151.3083358
238931869	4	151.3083362
238931921	4	151.3083365
238932203	4	151.3083383
238932271	4	151.3083388
238932425	4	151.3083397
238932622	4	151.308341
238933146	4	151.3083443
238933284	4	151.3083451
238933414	4	151.308346
238933416	4	151.308346
238933491	4	151.3083464
238934032	4	151.3083499
238952533	4	151.3084665
238955936	4	151.308488
238956345	4	151.3084906
238957737	4	151.3084994
238958191	4	151.3085022
238958522	4	151.3085043
238960867	4	151.3085191
238960951	4	151.3085196
238962290	4	151.3085281
238962503	4	151.3085294
238962660	4	151.3085304
238962671	4	151.3085305
238962726	4	151.3085308
238962929	4	151.3085321
238963017	4	151.3085327
238963086	4	151.3085331
238963348	4	151.3085347
238963382	4	151.308535
238964390	4	151.3085413
238964394	4	151.3085413
238964598	4	151.3085426
238964681	4	151.3085432
238964702	4	151.3085433
238965044	4	151.3085454
238965050	4	151.3085455
238985343	4	151.3086735
238985561	4	151.3086748
238985562	4	151.3086748
238985639	4	151.3086753
238985674	4	151.3086755
238986110	4	151.3086783
238986183	4	151.3086788
238987364	4	151.3086862
238987477	4	151.3086869
238988585	4	151.3086939
238989058	4	151.3086969
238989243	4	151.3086981
238989856	4	151.3087019
238991282	4	151.3087109
238991445	4	151.3087119
238991781	4	151.3087141
238991798	4	151.3087142
238993366	4	151.3087241
238993531	4	151.3087251
238993533	4	151.3087251
238993738	4	151.3087264
238994130	4	151.3087289
238994602	4	151.3087319
238994614	4	151.3087319
238996128	4	151.3087415
238996284	4	151.3087425
238996557	4	151.3087442
238996814	4	151.3087458
238996928	4	151.3087465
239000091	4	151.3087665
239000854	4	151.3087713
239001233	4	151.3087737
239001389	4	151.3087747
239003046	4	151.3087851
239003318	4	151.3087868
239003467	4	151.3087878
239003790	4	151.3087898
239003958	4	151.3087909
239003973	4	151.308791
239004547	4	151.3087946
239009497	4	151.3088258
239053552	4	151.3091036
239070948	4	151.3092133
239070967	4	151.3092135
239071258	4	151.3092153
239073189	4	151.3092275
239073993	4	151.3092325
239074167	4	151.3092336
239074251	4	151.3092342
239074352	4	151.3092348
239074559	4	151.3092361
239074830	4	151.3092378
239074857	4	151.309238
239075180	4	151.30924
239075303	4	151.3092408
239075329	4	151.309241
239075493	4	151.309242
239075907	4	151.3092446
239076144	4	151.3092461
239076478	4	151.3092482
239076507	4	151.3092484
239076561	4	151.3092487
239076696	4	151.3092496
239076712	4	151.3092497
239077124	4	151.3092523
239077174	4	151.3092526
239077180	4	151.3092526
239077186	4	151.3092527
239077214	4	151.3092529
239077349	4	151.3092537
239077367	4	151.3092538
239078677	4	151.3092621
239078703	4	151.3092623
239079146	4	151.309265
239079259	4	151.3092658
239079413	4	151.3092667
239079480	4	151.3092672
239079581	4	151.3092678
239079771	4	151.309269
239079888	4	151.3092697
239080041	4	151.3092707
239080176	4	151.3092715
239080318	4	151.3092724
239080342	4	151.3092726
239080572	4	151.309274
239081157	4	151.3092777
239082080	4	151.3092835
239082674	4	151.3092873
239083249	4	151.3092909
239091077	4	151.3093403
239091223	4	151.3093412
239091244	4	151.3093413
239091326	4	151.3093419
239091410	4	151.3093424
239091481	4	151.3093428
239091535	4	151.3093432
239091567	4	151.3093434
239091586	4	151.3093435
239091639	4	151.3093438
239091658	4	151.309344
239091668	4	151.309344
239091725	4	151.3093444
239091821	4	151.309345
239091839	4	151.3093451
239091857	4	151.3093452
239091909	4	151.3093455
239091983	4	151.309346
239092356	4	151.3093484
239092413	4	151.3093487
239092549	4	151.3093496
239092568	4	151.3093497
239092807	4	151.3093512
239093356	4	151.3093547
239093380	4	151.3093548
239093978	4	151.3093586
239094244	4	151.3093603
239094268	4	151.3093604
239094717	4	151.3093632
239094780	4	151.3093636
239094829	4	151.309364
239094859	4	151.3093641
239094861	4	151.3093642
239094899	4	151.3093644
239094933	4	151.3093646
239094944	4	151.3093647
239095271	4	151.3093667
239095310	4	151.309367
239095435	4	151.3093678
239095526	4	151.3093683
239095538	4	151.3093684
239095605	4	151.3093688
239095678	4	151.3093693
239096186	4	151.3093725
239097526	4	151.309381
239097789	4	151.3093826
239097837	4	151.3093829
239098045	4	151.3093842
239098132	4	151.3093848
239098198	4	151.3093852
239098252	4	151.3093855
239098523	4	151.3093872
239098735	4	151.3093886
239099172	4	151.3093913
239099255	4	151.3093919
239099452	4	151.3093931
239099681	4	154.3043342
239123213	4	154.3046305
239125207	4	154.3046556
239127914	4	154.3046897
239129224	4	154.3047062
239129507	4	154.3047098
239129572	4	154.3047106
239129628	4	154.3047113
239129838	4	154.304714
239129870	4	154.3047144
239129992	4	154.3047159
239132706	4	154.3047501
239132735	4	154.3047504
239137610	4	154.3048118
239137998	4	154.3048167
239138255	4	154.3048199
239138309	4	154.3048206
239138311	4	154.3048207
239139079	4	154.3048303
239139229	4	154.3048322
239139274	4	154.3048328
239140737	4	154.3048512
239140943	4	154.3048538
239140956	4	154.304854
239141429	4	154.3048599
239141585	4	154.3048619
239141898	4	154.3048658
239142931	4	154.3048788
239144171	4	154.3048944
239144897	4	154.3049036
239144905	4	154.3049037
239145071	4	154.3049058
239145514	4	154.3049114
239145646	4	154.304913
239145811	4	154.3049151
239145946	4	154.3049168
239146108	4	154.3049188
239146114	4	154.3049189
239146241	4	154.3049205
239146303	4	154.3049213
239146368	4	154.3049221
239146510	4	154.3049239
239146550	4	154.3049244
239147467	4	154.3049359
239147949	4	154.304942
239148053	4	154.3049433
239148439	4	154.3049482
239148560	4	154.3049497
239149815	4	154.3049655
239150018	4	154.3049681
239151905	4	154.3049918
239152161	4	154.3049951
239152484	4	154.3049991
239152487	4	154.3049992
239153137	4	154.3050073
239154878	4	154.3050293
239155234	4	154.3050337
239155266	4	154.3050341
239156136	4	154.3050451
239156157	4	154.3050454
239156355	4	154.3050479
239156427	4	154.3050488
239158365	4	154.3050732
239158398	4	154.3050736
239206214	4	154.3056757
239206543	4	154.3056798
239206689	4	154.3056817
239206783	4	154.3056829
239206971	4	154.3056852
239207020	4	154.3056858
239207175	4	154.3056878
239207188	4	154.305688
239207292	4	154.3056893
239207416	4	154.3056908
239207556	4	154.3056926
239207579	4	154.3056929
239207949	4	154.3056975
239208002	4	154.3056982
239208080	4	154.3056992
239208178	4	154.3057004
239208429	4	154.3057036
239208722	4	154.3057073
239209055	4	154.3057115
239209366	4	154.3057154
239209913	4	154.3057223
239211239	4	154.305739
239212022	4	154.3057488
239212781	4	154.3057584
239213707	4	154.30577
239213794	4	154.3057711
239213946	4	154.3057731
239213955	4	154.3057732
239213980	4	154.3057735
239214525	4	154.3057803
239214578	4	154.305781
239214625	4	154.3057816
239215027	4	154.3057867
239215196	4	154.3057888
239215413	4	154.3057915
239215579	4	154.3057936
239215627	4	154.3057942
239216354	4	154.3058034
239220511	4	154.3058557
239220740	4	154.3058586
239222039	4	154.305875
239225184	4	154.3059146
239225198	4	154.3059147
239225383	4	154.3059171
239225411	4	154.3059174
239225576	4	154.3059195
239234829	4	154.306036
239235318	4	154.3060422
239235809	4	154.3060484
239283443	4	154.3066482
239285624	4	154.3066756
239317359	4	154.3070752
239321436	4	154.3071266
239321722	4	154.3071302
239322052	4	154.3071343
239322792	4	154.3071436
239322803	4	154.3071438
239322859	4	154.3071445
239322979	4	154.307146
239323049	4	154.3071469
239323154	4	154.3071482
239323206	4	154.3071489
239323239	4	154.3071493
239323249	4	154.3071494
239323254	4	154.3071495
239323256	4	154.3071495
239323307	4	154.3071501
239323399	4	154.3071513
239323401	4	154.3071513
239323526	4	154.3071529
239323650	4	154.3071544
239324079	4	154.3071598
239324135	4	154.3071606
239324145	4	154.3071607
239324371	4	154.3071635
239324641	4	154.3071669
239331369	4	154.3072516
239339932	4	154.3073595
239340048	4	154.3073609
239340555	4	154.3073673
